order_id,user_id,order_number,days_since_prior_order,days_since_first_order,product_id,reordered
1472646,13,11,8,78,41351,1
1472646,13,11,8,0,5991,0
1789302,13,12,6,84,27435,1
1789302,13,12,6,84,27086,1
1789302,13,12,6,84,4210,1
1789302,13,12,6,84,43086,1
1789302,13,12,6,0,34382,0
1789302,13,12,6,0,41926,0
1789302,13,12,6,0,14197,0
1789302,13,12,6,84,42248,1
2906263,14,1,0,0,5818,0
2906263,14,1,0,0,5077,0
2906263,14,1,0,0,44813,0
2906263,14,1,0,0,8670,0
2906263,14,1,0,0,29509,0
3206747,14,2,30,0,23803,0
3206747,14,2,30,0,7877,0
3206747,14,2,30,30,29509,1
3206747,14,2,30,0,49481,0
3206747,14,2,30,0,48566,0
1366559,14,3,2,32,29509,1
1366559,14,3,2,0,23360,0
1366559,14,3,2,32,23803,1
1385564,14,4,20,52,23803,1
1385564,14,4,20,0,44212,0
1385564,14,4,20,52,29509,1
1385564,14,4,20,0,23819,0
1385564,14,4,20,0,34234,0
1385564,14,4,20,0,17923,0
1385564,14,4,20,0,33086,0
1385564,14,4,20,0,239,0
1385564,14,4,20,0,30295,0
1385564,14,4,20,0,4893,0
1385564,14,4,20,52,49481,1
1385564,14,4,20,0,46454,0
1385564,14,4,20,0,16776,0
1385564,14,4,20,0,9239,0
1385564,14,4,20,0,12232,0
1385564,14,4,20,0,21689,0
1385564,14,4,20,0,45066,0
1385564,14,4,20,0,27135,0
1385564,14,4,20,0,32115,0
1385564,14,4,20,0,33041,0
1385564,14,4,20,0,27012,0
1385564,14,4,20,0,15078,0
1385564,14,4,20,0,48190,0
1385564,14,4,20,0,34827,0
1385564,14,4,20,0,11703,0
1385564,14,4,20,0,46547,0
1385564,14,4,20,52,5818,1
1691859,14,5,30,0,11131,0
1691859,14,5,30,0,40348,0
1691859,14,5,30,0,39545,0
1691859,14,5,30,82,23803,1
1691859,14,5,30,82,29509,1
1691859,14,5,30,0,17556,0
1691859,14,5,30,82,44212,1
1691859,14,5,30,0,22849,0
1691859,14,5,30,0,29382,0
1691859,14,5,30,0,2927,0
1691859,14,5,30,0,14875,0
1691859,14,5,30,0,32428,0
1691859,14,5,30,0,35264,0
1691859,14,5,30,0,40286,0
1691859,14,5,30,0,1958,0
1691859,14,5,30,82,32115,1
1691859,14,5,30,0,48572,0
1691859,14,5,30,0,12358,0
1691859,14,5,30,0,8744,0
1691859,14,5,30,0,40478,0
1691859,14,5,30,0,9774,0
1691859,14,5,30,0,12448,0
1691859,14,5,30,0,5782,0
2127409,14,6,30,0,9477,0
2127409,14,6,30,0,15358,0
2127409,14,6,30,0,13145,0
2127409,14,6,30,112,16776,1
2127409,14,6,30,0,40925,0
2127409,14,6,30,112,23803,1
2127409,14,6,30,112,11131,1
2127409,14,6,30,0,7239,0
2127409,14,6,30,0,19750,0
2127409,14,6,30,112,12232,1
2127409,14,6,30,112,17556,1
2127409,14,6,30,0,24970,0
2127409,14,6,30,0,14613,0
2127409,14,6,30,0,41787,0
2127409,14,6,30,0,48101,0
2127409,14,6,30,0,43863,0
2127409,14,6,30,112,8744,1
2127409,14,6,30,112,29509,1
2127409,14,6,30,0,11418,0
2127409,14,6,30,112,35264,1
2127409,14,6,30,112,17923,1
2127409,14,6,30,0,37725,0
2127409,14,6,30,0,4497,0
2127409,14,6,30,0,10568,0
2127409,14,6,30,0,32476,0
2127409,14,6,30,0,44799,0
2127409,14,6,30,0,13525,0
2127409,14,6,30,0,1261,0
2505309,14,7,30,0,40540,0
2505309,14,7,30,0,37266,0
2505309,14,7,30,0,26209,0
2505309,14,7,30,0,831,0
2505309,14,7,30,142,29509,1
2505309,14,7,30,142,23803,1
2505309,14,7,30,142,16776,1
2505309,14,7,30,142,44799,1
2505309,14,7,30,142,46547,1
2505309,14,7,30,0,30517,0
2505309,14,7,30,0,34229,0
2505309,14,7,30,0,40330,0
2505309,14,7,30,0,12323,0
2505309,14,7,30,0,28601,0
2505309,14,7,30,0,40162,0
2505309,14,7,30,0,12496,0
2505309,14,7,30,0,45407,0
2505309,14,7,30,0,7751,0
2505309,14,7,30,0,5595,0
2505309,14,7,30,0,12432,0
2505309,14,7,30,0,11348,0
2505309,14,7,30,142,8744,1
2505309,14,7,30,0,4210,0
3067644,14,8,27,0,12703,0
3067644,14,8,27,0,15673,0
3067644,14,8,27,0,31717,0
3067644,14,8,27,169,44799,1
3067644,14,8,27,0,8193,0
3067644,14,8,27,169,29509,1
3067644,14,8,27,169,23803,1
3067644,14,8,27,169,45407,1
3067644,14,8,27,0,25309,0
3067644,14,8,27,0,13159,0
3067644,14,8,27,169,8744,1
3067644,14,8,27,169,39545,1
3067644,14,8,27,169,37266,1
3067644,14,8,27,169,29382,1
3067644,14,8,27,0,33360,0
3067644,14,8,27,0,10549,0
3067644,14,8,27,0,24622,0
3067644,14,8,27,0,32158,0
2109666,14,9,30,199,12703,1
2109666,14,9,30,0,19585,0
2109666,14,9,30,0,38342,0
2109666,14,9,30,199,24622,1
2109666,14,9,30,0,19003,0
2109666,14,9,30,0,4489,0
2109666,14,9,30,0,4759,0
2109666,14,9,30,0,22337,0
2109666,14,9,30,0,9076,0
2109666,14,9,30,199,8744,1
2109666,14,9,30,199,29509,1
2109666,14,9,30,199,39545,1
2109666,14,9,30,0,43127,0
2109666,14,9,30,0,47117,0
2109666,14,9,30,0,35416,0
2109666,14,9,30,0,15172,0
2109666,14,9,30,0,19307,0
2109666,14,9,30,0,2138,0
2109666,14,9,30,0,10321,0
2109666,14,9,30,199,28601,1
2109666,14,9,30,199,5077,1
2109666,14,9,30,199,23803,1
2109666,14,9,30,0,32051,0
2109666,14,9,30,0,12168,0
2109666,14,9,30,0,33689,0
2109666,14,9,30,0,23271,0
2109666,14,9,30,199,15078,1
2109666,14,9,30,199,12232,1
2109666,14,9,30,199,11418,1
2109666,14,9,30,0,45099,0
1625325,14,10,30,229,32428,1
1625325,14,10,30,0,45519,0
1625325,14,10,30,229,29509,1
1625325,14,10,30,0,22179,0
1625325,14,10,30,0,18439,0
1625325,14,10,30,0,18069,0
1625325,14,10,30,229,23803,1
1625325,14,10,30,0,8512,0
1625325,14,10,30,0,49010,0
1335295,14,11,25,0,40836,0
1335295,14,11,25,254,8744,1
1335295,14,11,25,254,23803,1
1335295,14,11,25,0,46979,0
1335295,14,11,25,0,13966,0
1335295,14,11,25,0,12429,0
1335295,14,11,25,254,33360,1
1335295,14,11,25,0,15134,0
1335295,14,11,25,0,3808,0
1335295,14,11,25,254,29509,1
1335295,14,11,25,254,37266,1
1335295,14,11,25,0,32211,0
1335295,14,11,25,0,15869,0
2045336,14,12,4,0,6518,0
2045336,14,12,4,258,29509,1
2045336,14,12,4,258,23803,1
2045336,14,12,4,0,37434,0
2045336,14,12,4,258,15869,1
2045336,14,12,4,258,13966,1
2045336,14,12,4,0,27862,0
2045336,14,12,4,258,37266,1
2045336,14,12,4,0,3384,0
2045336,14,12,4,0,31701,0
2045336,14,12,4,0,10776,0
2045336,14,12,4,0,8928,0
2045336,14,12,4,258,8744,1
2045336,14,12,4,258,15172,1
3394109,14,13,7,0,39399,0
3394109,14,13,7,265,29509,1
3394109,14,13,7,265,23803,1
3394109,14,13,7,265,15869,1
3394109,14,13,7,265,8744,1
3394109,14,13,7,265,37266,1
3394109,14,13,7,265,11131,1
3394109,14,13,7,265,15172,1
3394109,14,13,7,0,20938,0
3394109,14,13,7,0,10735,0
3394109,14,13,7,0,38845,0
3394109,14,13,7,265,11418,1
1737705,17,1,0,0,7350,0
1737705,17,1,0,0,47141,0
1737705,17,1,0,0,17762,0
1681401,17,2,3,3,7350,1
1681401,17,2,3,0,18534,0
1681401,17,2,3,3,17762,1
1681401,17,2,3,0,42356,0
1681401,17,2,3,0,16797,0
1681401,17,2,3,0,6334,0
1681401,17,2,3,0,6212,0
1681401,17,2,3,0,30992,0
1681401,17,2,3,0,8730,0
1681401,17,2,3,0,10300,0
1681401,17,2,3,0,15925,0
1681401,17,2,3,0,21187,0
1681401,17,2,3,0,25307,0
1681401,17,2,3,0,20215,0
1681401,17,2,3,0,15125,0
2680214,17,3,5,8,7350,1
2680214,17,3,5,8,18534,1
2680214,17,3,5,8,17762,1
2680214,17,3,5,0,38618,0
2680214,17,3,5,0,44265,0
2680214,17,3,5,8,6212,1
2680214,17,3,5,0,11919,0
3197376,17,4,5,13,47141,1
3197376,17,4,5,13,17762,1
3197376,17,4,5,0,47940,0
3197376,17,4,5,0,12513,0
3197376,17,4,5,0,36736,0
3197376,17,4,5,13,30992,1
3237467,17,5,5,18,7350,1
3237467,17,5,5,18,18534,1
3237467,17,5,5,0,40844,0
3237467,17,5,5,0,15820,0
3237467,17,5,5,18,30992,1
2616505,17,6,5,23,47141,1
2616505,17,6,5,23,7350,1
2616505,17,6,5,23,40844,1
2616505,17,6,5,0,20934,0
2616505,17,6,5,0,9634,0
2616505,17,6,5,0,2927,0
2648319,17,7,4,27,7350,1
2648319,17,7,4,27,18534,1
2648319,17,7,4,27,17762,1
2648319,17,7,4,0,19766,0
2648319,17,7,4,0,22309,0
2648319,17,7,4,27,38618,1
2648319,17,7,4,27,6334,1
2648319,17,7,4,27,30992,1
2648319,17,7,4,0,46844,0
2430354,17,8,6,33,7350,1
2430354,17,8,6,33,47141,1
2430354,17,8,6,33,18534,1
2430354,17,8,6,33,38618,1
2430354,17,8,6,33,17762,1
2430354,17,8,6,33,20934,1
2430354,17,8,6,0,36463,0
2430354,17,8,6,33,11919,1
2373492,17,9,3,0,26767,0
2373492,17,9,3,0,9006,0
2373492,17,9,3,0,5128,0
2373492,17,9,3,0,17040,0
2373492,17,9,3,0,49131,0
900554,17,10,4,40,7350,1
900554,17,10,4,0,27629,0
900554,17,10,4,0,48544,0
900554,17,10,4,0,12855,0
900554,17,10,4,0,32498,0
900554,17,10,4,0,9641,0
900554,17,10,4,40,19766,1
900554,17,10,4,0,48682,0
900554,17,10,4,0,15844,0
805025,17,11,4,44,17762,1
805025,17,11,4,44,7350,1
805025,17,11,4,44,47141,1
805025,17,11,4,44,18534,1
805025,17,11,4,0,43986,0
805025,17,11,4,0,36130,0
805025,17,11,4,0,35419,0
805025,17,11,4,44,16797,1
805025,17,11,4,0,9387,0
805025,17,11,4,44,21187,1
805025,17,11,4,44,15125,1
805025,17,11,4,44,6212,1
805025,17,11,4,0,10921,0
912404,17,12,5,49,7350,1
912404,17,12,5,49,47141,1
912404,17,12,5,49,17762,1
912404,17,12,5,0,38760,0
912404,17,12,5,0,21553,0
1389057,17,13,6,0,7026,0
1389057,17,13,6,55,7350,1
1389057,17,13,6,55,17762,1
1389057,17,13,6,0,31268,0
1389057,17,13,6,0,47577,0
603534,17,14,5,60,7350,1
603534,17,14,5,60,18534,1
603534,17,14,5,0,36552,0
603534,17,14,5,0,47031,0
603534,17,14,5,60,17762,1
603534,17,14,5,0,38444,0
603534,17,14,5,0,14146,0
603534,17,14,5,0,812,0
603534,17,14,5,60,47940,1
2660930,17,15,3,63,7350,1
2660930,17,15,3,0,29004,0
2660930,17,15,3,63,18534,1
2660930,17,15,3,63,17762,1
2660930,17,15,3,0,1073,0
1719551,17,16,6,69,7350,1
1719551,17,16,6,69,47141,1
1719551,17,16,6,69,18534,1
1719551,17,16,6,69,17762,1
1719551,17,16,6,69,5128,1
1719551,17,16,6,0,25464,0
1719551,17,16,6,69,14146,1
1719551,17,16,6,69,2927,1
601444,17,17,4,73,7350,1
601444,17,17,4,73,18534,1
601444,17,17,4,73,17762,1
601444,17,17,4,0,33560,0
601444,17,17,4,0,29791,0
2956367,17,18,8,81,18534,1
2956367,17,18,8,81,17762,1
2956367,17,18,8,81,47141,1
2956367,17,18,8,81,7350,1
2956367,17,18,8,81,26767,1
2956367,17,18,8,81,9006,1
2956367,17,18,8,81,36552,1
2956367,17,18,8,81,38618,1
2508834,17,19,6,87,7350,1
2508834,17,19,6,87,17762,1
2508834,17,19,6,87,16797,1
2508834,17,19,6,87,19766,1
2508834,17,19,6,87,18534,1
2508834,17,19,6,87,21187,1
2508834,17,19,6,87,25307,1
2508834,17,19,6,0,9176,0
415389,17,20,7,94,7350,1
415389,17,20,7,94,47141,1
415389,17,20,7,94,18534,1
415389,17,20,7,94,17762,1
415389,17,20,7,0,5077,0
415389,17,20,7,94,42356,1
3141030,17,21,4,98,7350,1
3141030,17,21,4,98,18534,1
3141030,17,21,4,98,17762,1
3141030,17,21,4,98,38618,1
3141030,17,21,4,98,16797,1
603376,17,22,4,102,47141,1
603376,17,22,4,102,18534,1
603376,17,22,4,102,21553,1
603376,17,22,4,102,17762,1
603376,17,22,4,102,16797,1
603376,17,22,4,0,19468,0
603376,17,22,4,0,40592,0
603376,17,22,4,0,18855,0
3069802,17,23,4,106,7350,1
3069802,17,23,4,106,17762,1
3069802,17,23,4,106,44265,1
3069802,17,23,4,106,14146,1
3069802,17,23,4,106,38618,1
1683378,17,24,5,111,7350,1
1683378,17,24,5,111,18534,1
1683378,17,24,5,111,17762,1
1683378,17,24,5,111,16797,1
1683378,17,24,5,111,38618,1
2795254,17,25,6,117,7350,1
2795254,17,25,6,117,47141,1
2795254,17,25,6,117,18534,1
2795254,17,25,6,117,17762,1
2795254,17,25,6,117,48544,1
2795254,17,25,6,117,16797,1
2795254,17,25,6,117,18855,1
2795254,17,25,6,117,17040,1
2795254,17,25,6,0,5748,0
343199,17,26,5,122,7350,1
343199,17,26,5,122,18534,1
343199,17,26,5,122,17762,1
343199,17,26,5,122,48544,1
343199,17,26,5,0,4591,0
343199,17,26,5,122,36463,1
1385847,17,27,6,0,45190,0
1385847,17,27,6,128,47141,1
1385847,17,27,6,128,17762,1
1385847,17,27,6,128,48544,1
1385847,17,27,6,128,47940,1
1385847,17,27,6,128,21187,1
1385847,17,27,6,128,30992,1
1385847,17,27,6,128,9387,1
1385847,17,27,6,128,26767,1
1385847,17,27,6,128,2927,1
1385847,17,27,6,128,5128,1
1385847,17,27,6,128,25464,1
3314059,17,28,4,132,7350,1
3314059,17,28,4,132,18534,1
3314059,17,28,4,132,17762,1
3314059,17,28,4,132,16797,1
3314059,17,28,4,132,36552,1
3314059,17,28,4,132,14146,1
3314059,17,28,4,132,38618,1
697863,17,29,5,137,7350,1
697863,17,29,5,137,18534,1
697863,17,29,5,137,17762,1
697863,17,29,5,137,38618,1
697863,17,29,5,137,9387,1
697863,17,29,5,0,40203,0
697863,17,29,5,0,1774,0
2148135,17,29,0,137,38760,1
3327122,17,30,5,142,47141,1
3327122,17,30,5,142,18534,1
3327122,17,30,5,142,38760,1
3327122,17,30,5,142,9006,1
3327122,17,30,5,142,40203,1
3327122,17,30,5,142,1774,1
3327122,17,30,5,0,44234,0
2760791,17,31,4,146,7350,1
2760791,17,31,4,146,18534,1
2760791,17,31,4,146,38760,1
2760791,17,31,4,146,1774,1
2760791,17,31,4,146,40203,1
2553089,17,32,9,155,7350,1
2553089,17,32,9,155,47141,1
2553089,17,32,9,155,18534,1
2553089,17,32,9,155,38618,1
791858,17,33,16,171,7350,1
791858,17,33,16,171,47141,1
791858,17,33,16,171,18534,1
791858,17,33,16,171,17040,1
791858,17,33,16,171,40203,1
791858,17,33,16,171,21187,1
791858,17,33,16,171,43986,1
791858,17,33,16,171,1073,1
791858,17,33,16,0,12720,0
791858,17,33,16,171,26767,1
2773605,17,34,8,179,7350,1
2773605,17,34,8,179,47141,1
2773605,17,34,8,179,18534,1
2773605,17,34,8,179,1774,1
2773605,17,34,8,179,5128,1
2773605,17,34,8,179,40592,1
674977,17,35,30,209,7350,1
674977,17,35,30,209,18534,1
674977,17,35,30,209,38618,1
674977,17,35,30,0,16188,0
674977,17,35,30,209,40203,1
674977,17,35,30,209,1774,1
674977,17,35,30,209,9006,1
674977,17,35,30,209,14146,1
674977,17,35,30,209,9641,1
674977,17,35,30,209,36130,1
674977,17,35,30,209,26767,1
674977,17,35,30,0,48933,0
674977,17,35,30,0,23117,0
2831726,17,36,13,222,47141,1
2831726,17,36,13,222,18534,1
2831726,17,36,13,222,7026,1
2831726,17,36,13,222,47940,1
2831726,17,36,13,222,19766,1
2831726,17,36,13,0,29589,0
2831726,17,36,13,222,42356,1
2831726,17,36,13,222,19468,1
2831726,17,36,13,222,9387,1
2831726,17,36,13,222,14146,1
2831726,17,36,13,222,5128,1
1385397,17,37,30,252,7350,1
1385397,17,37,30,252,18534,1
1385397,17,37,30,252,26767,1
1385397,17,37,30,252,9006,1
1385397,17,37,30,252,40203,1
1385397,17,37,30,0,44492,0
1385397,17,37,30,252,29589,1
348137,17,38,11,263,7350,1
348137,17,38,11,263,18534,1
348137,17,38,11,263,7026,1
348137,17,38,11,263,17040,1
348137,17,38,11,263,19766,1
348137,17,38,11,0,16486,0
348137,17,38,11,263,29589,1
348137,17,38,11,263,25307,1
348137,17,38,11,263,21187,1
348137,17,38,11,263,16797,1
348137,17,38,11,263,14146,1
348137,17,38,11,263,9641,1
348137,17,38,11,0,7992,0
3350883,17,39,27,290,7350,1
3350883,17,39,27,290,18534,1
3350883,17,39,27,290,9006,1
3350883,17,39,27,290,26767,1
3350883,17,39,27,290,14146,1
3350883,17,39,27,290,16797,1
3350883,17,39,27,0,18567,0
3350883,17,39,27,290,48933,1
2780889,18,1,0,0,25997,0
2780889,18,1,0,0,47546,0
2780889,18,1,0,0,36216,0
2780889,18,1,0,0,7700,0
2780889,18,1,0,0,40723,0
2780889,18,1,0,0,3219,0
2780889,18,1,0,0,343,0
2780889,18,1,0,0,29328,0
2780889,18,1,0,0,22031,0
3106101,18,2,1,1,36216,1
3106101,18,2,1,0,4461,0
3106101,18,2,1,0,5876,0
3106101,18,2,1,0,810,0
3106101,18,2,1,0,31717,0
1860960,18,3,8,9,36216,1
1860960,18,3,8,9,47546,1
1860960,18,3,8,0,23719,0
3133044,18,4,6,15,47546,1
3133044,18,4,6,15,36216,1
3133044,18,4,6,0,10807,0
3133044,18,4,6,0,36178,0
3133044,18,4,6,0,8112,0
3133044,18,4,6,0,36861,0
1020460,18,5,9,24,47546,1
1020460,18,5,9,0,34126,0
1020460,18,5,9,0,26209,0
1020460,18,5,9,24,343,1
1020460,18,5,9,24,22031,1
1020460,18,5,9,24,36216,1
1020460,18,5,9,0,21019,0
1020460,18,5,9,0,38450,0
1020460,18,5,9,0,38739,0
1020460,18,5,9,24,10807,1
1020460,18,5,9,0,24830,0
1020460,18,5,9,0,41620,0
1020460,18,5,9,0,21137,0
441977,18,6,4,0,2826,0
441977,18,6,4,0,39013,0
441977,18,6,4,0,27729,0
2625565,21,1,0,0,23729,0
2625565,21,1,0,0,43645,0
2625565,21,1,0,0,46842,0
2625565,21,1,0,0,44156,0
2625565,21,1,0,0,18721,0
2698037,21,2,7,0,43154,0
2698037,21,2,7,0,24186,0
2698037,21,2,7,0,17616,0
2698037,21,2,7,0,37646,0
2698037,21,2,7,0,30425,0
2698037,21,2,7,7,43645,1
1166994,21,3,7,0,48988,0
1166994,21,3,7,0,14788,0
1166994,21,3,7,14,46842,1
1166994,21,3,7,0,42356,0
1166994,21,3,7,0,6991,0
1166994,21,3,7,0,16464,0
1166994,21,3,7,0,11352,0
1166994,21,3,7,14,43645,1
129152,21,4,14,28,46842,1
129152,21,4,14,28,43645,1
129152,21,4,14,0,30618,0
129152,21,4,14,28,48988,1
62373,21,5,7,0,31387,0
62373,21,5,7,0,41131,0
62373,21,5,7,0,12129,0
62373,21,5,7,0,18523,0
62373,21,5,7,0,33754,0
62373,21,5,7,35,37646,1
62373,21,5,7,35,43645,1
62373,21,5,7,0,14708,0
62373,21,5,7,35,46842,1
62373,21,5,7,0,17038,0
62373,21,5,7,35,30425,1
62373,21,5,7,35,24186,1
62373,21,5,7,0,44375,0
62373,21,5,7,35,48988,1
2984916,21,6,4,0,32553,0
2984916,21,6,4,0,12615,0
2984916,21,6,4,0,11187,0
2984916,21,6,4,0,4606,0
2984916,21,6,4,39,17616,1
1716848,21,7,28,67,44375,1
1716848,21,7,28,67,48988,1
1716848,21,7,28,0,35221,0
1716848,21,7,28,67,23729,1
3288630,21,8,18,0,20272,0
3288630,21,8,18,0,38444,0
3288630,21,8,18,0,12013,0
3288630,21,8,18,0,16139,0
2592860,21,9,2,87,44156,1
2592860,21,9,2,0,33548,0
2592860,21,9,2,0,37940,0
2592860,21,9,2,0,33819,0
2592860,21,9,2,0,46388,0
2592860,21,9,2,87,23729,1
2592860,21,9,2,87,46842,1
2592860,21,9,2,0,29095,0
1573906,21,10,6,0,26209,0
1573906,21,10,6,0,196,0
1573906,21,10,6,0,33065,0
1573906,21,10,6,0,15720,0
1573906,21,10,6,0,23504,0
1573906,21,10,6,0,36425,0
1573906,21,10,6,93,35221,1
2102674,21,11,12,105,48988,1
2102674,21,11,12,0,45603,0
2102674,21,11,12,105,44375,1
2102674,21,11,12,0,24852,0
2102674,21,11,12,0,28204,0
534401,21,12,21,126,48988,1
534401,21,12,21,126,23729,1
534401,21,12,21,0,6348,0
534401,21,12,21,0,10151,0
2510446,21,13,4,130,48988,1
2510446,21,13,4,130,23729,1
2510446,21,13,4,0,43814,0
2510446,21,13,4,0,5860,0
1082944,21,14,10,140,45603,1
1082944,21,14,10,140,48988,1
1082944,21,14,10,140,23729,1
1082944,21,14,10,140,18523,1
1082944,21,14,10,140,46842,1
1082944,21,14,10,0,47766,0
1082944,21,14,10,0,28199,0
3257456,21,15,7,147,23729,1
3257456,21,15,7,0,36677,0
3257456,21,15,7,147,4606,1
3257456,21,15,7,0,27548,0
774475,21,16,7,0,44632,0
774475,21,16,7,154,48988,1
774475,21,16,7,154,23729,1
774475,21,16,7,154,47766,1
774475,21,16,7,154,28199,1
774475,21,16,7,154,18721,1
774475,21,16,7,0,42536,0
774475,21,16,7,0,27086,0
1953572,21,17,1,155,48988,1
1953572,21,17,1,155,23729,1
1953572,21,17,1,0,10957,0
1953572,21,17,1,155,37646,1
1953572,21,17,1,0,13588,0
1674891,21,18,21,176,23729,1
1674891,21,18,21,0,15902,0
1674891,21,18,21,176,14788,1
1674891,21,18,21,176,10151,1
77791,21,19,8,0,21508,0
77791,21,19,8,0,16965,0
77791,21,19,8,0,8668,0
77791,21,19,8,0,18793,0
77791,21,19,8,0,49326,0
77791,21,19,8,0,43352,0
77791,21,19,8,0,9076,0
77791,21,19,8,0,21137,0
77791,21,19,8,0,11662,0
77791,21,19,8,0,27044,0
77791,21,19,8,184,27086,1
77791,21,19,8,0,48205,0
77791,21,19,8,184,47766,1
77791,21,19,8,184,28204,1
77791,21,19,8,0,2434,0
77791,21,19,8,184,24852,1
77791,21,19,8,184,31387,1
1413723,21,20,12,196,23729,1
1413723,21,20,12,196,48988,1
1413723,21,20,12,196,14788,1
1806047,21,21,7,203,44632,1
1806047,21,21,7,203,45603,1
1806047,21,21,7,203,28204,1
1806047,21,21,7,203,18523,1
1806047,21,21,7,203,31387,1
1806047,21,21,7,0,3485,0
1806047,21,21,7,203,47766,1
1806047,21,21,7,0,7963,0
1806047,21,21,7,203,48988,1
1806047,21,21,7,203,24852,1
1431584,21,22,9,212,48988,1
1431584,21,22,9,212,23729,1
1431584,21,22,9,0,7331,0
2941505,21,23,6,218,47766,1
2941505,21,23,6,218,18523,1
2941505,21,23,6,218,48988,1
1322450,21,24,3,221,45603,1
1322450,21,24,3,221,23729,1
1322450,21,24,3,221,28204,1
1322450,21,24,3,221,47766,1
1776467,21,25,7,228,23729,1
1776467,21,25,7,228,48988,1
1776467,21,25,7,228,31387,1
497940,21,26,10,238,23729,1
497940,21,26,10,238,48988,1
497940,21,26,10,238,24186,1
497940,21,26,10,238,6348,1
497940,21,26,10,238,44632,1
1735495,21,27,9,0,22275,0
1735495,21,27,9,247,23729,1
1735495,21,27,9,247,48988,1
1735495,21,27,9,0,24810,0
1735495,21,27,9,0,15618,0
1735495,21,27,9,0,4006,0
1735495,21,27,9,247,15902,1
1996394,21,28,5,0,33127,0
1996394,21,28,5,252,23729,1
1996394,21,28,5,0,45636,0
1996394,21,28,5,0,48559,0
1996394,21,28,5,252,47766,1
1996394,21,28,5,252,27086,1
1110781,21,29,8,260,44632,1
1110781,21,29,8,260,6348,1
1110781,21,29,8,0,36574,0
1110781,21,29,8,0,33894,0
1110781,21,29,8,260,23729,1
2097221,21,30,6,266,23729,1
2097221,21,30,6,266,4006,1
2097221,21,30,6,266,43814,1
2097221,21,30,6,0,47759,0
2097221,21,30,6,0,36076,0
2057208,21,31,9,275,10151,1
2057208,21,31,9,275,23729,1
2057208,21,31,9,275,44632,1
2057208,21,31,9,275,48988,1
2057208,21,31,9,275,33894,1
2057208,21,31,9,0,3023,0
2057208,21,31,9,275,28204,1
2057208,21,31,9,0,29127,0
2057208,21,31,9,0,42666,0
865324,21,32,12,287,44632,1
865324,21,32,12,287,23729,1
865324,21,32,12,287,14788,1
865324,21,32,12,287,33894,1
865324,21,32,12,0,12683,0
3341737,21,33,30,0,25740,0
3341737,21,33,30,0,6576,0
3341737,21,33,30,0,17982,0
3341737,21,33,30,0,25513,0
3341737,21,33,30,0,8214,0
3341737,21,33,30,317,18523,1
3341737,21,33,30,0,24799,0
3341737,21,33,30,0,28465,0
3341737,21,33,30,0,13263,0
3341737,21,33,30,317,31387,1
3341737,21,33,30,0,32645,0
3341737,21,33,30,317,28204,1
3341737,21,33,30,317,27548,1
3341737,21,33,30,0,49235,0
1792521,23,1,0,0,15359,0
1792521,23,1,0,0,31268,0
1792521,23,1,0,0,48871,0
1792521,23,1,0,0,3518,0
1792521,23,1,0,0,43719,0
1792521,23,1,0,0,47141,0
1792521,23,1,0,0,4235,0
1792521,23,1,0,0,39063,0
1792521,23,1,0,0,4210,0
1792521,23,1,0,0,46572,0
8382,23,2,9,0,3873,0
8382,23,2,9,0,28199,0
8382,23,2,9,0,42372,0
8382,23,2,9,0,23106,0
8382,23,2,9,0,33819,0
8382,23,2,9,0,3108,0
8382,23,2,9,0,42959,0
8382,23,2,9,0,7883,0
8382,23,2,9,0,3919,0
1902489,23,3,5,0,33861,0
1902489,23,3,5,0,43014,0
1902489,23,3,5,0,25240,0
1902489,23,3,5,0,5404,0
1902489,23,3,5,0,33471,0
1902489,23,3,5,0,3243,0
1902489,23,3,5,0,13544,0
1902489,23,3,5,0,23734,0
1902489,23,3,5,0,17303,0
1072926,23,4,30,0,27325,0
1072926,23,4,30,0,38241,0
1072926,23,4,30,44,33819,1
1072926,23,4,30,0,49306,0
1072926,23,4,30,0,22021,0
1072926,23,4,30,44,48871,1
1072926,23,4,30,0,8524,0
1072926,23,4,30,0,48205,0
1072926,23,4,30,0,47504,0
1072926,23,4,30,44,13544,1
1072926,23,4,30,44,3919,1
1072926,23,4,30,0,2138,0
611214,24,1,0,0,31222,0
1869748,24,2,3,0,46473,0
1511050,24,3,30,33,31222,1
1511050,24,3,30,0,23423,0
1511050,24,3,30,0,48812,0
2877797,24,4,24,0,42447,0
2877797,24,4,24,57,23423,1
118133,24,5,30,87,31222,1
118133,24,5,30,87,23423,1
118133,24,5,30,0,16393,0
816714,24,6,13,0,44172,0
816714,24,6,13,0,7987,0
816714,24,6,13,0,33081,0
1415679,24,7,15,0,6184,0
3064712,24,8,8,123,6184,1
3064712,24,8,8,123,31222,1
3064712,24,8,8,123,23423,1
1640680,24,9,30,153,44172,1
3354579,24,10,18,0,46061,0
3320181,24,11,6,177,31222,1
3320181,24,11,6,0,7249,0
3320181,24,11,6,0,27156,0
2126098,24,12,22,199,7249,1
2126098,24,12,22,199,33081,1
2126098,24,12,22,199,42447,1
2586085,24,13,11,210,6184,1
1103927,24,14,4,214,7249,1
1103927,24,14,4,0,35652,0
1103927,24,14,4,0,37687,0
1103927,24,14,4,0,16797,0
1368577,24,15,15,229,31222,1
1368577,24,15,15,0,10509,0
2635041,24,16,7,236,33081,1
2635041,24,16,7,236,6184,1
